User ID,User Name,User Email,User Age,Weekly Shopping Budget,Dietary Preferences
13524,Matthew Jacobs,matthew.jacobs@gmail.com,56,70,No restrictions
13525,Raymond Carter,raymond.carter@yahoo.com,70,93,No restrictions
13526,Mark Mata,mark.mata@hotmail.com,29,92,No restrictions
13527,Terry Wall,terry.wall@gmail.com,29,96,Halal
13528,Alyssa Stephenson,alyssa.stephenson@mylambton.ca,64,68,No restrictions
13529,Janice Stephens,janice.stephens@yahoo.com,58,52,No restrictions
13530,Jason Baldwin,jason.baldwin@mylambton.ca,42,127,No restrictions
13531,Danielle Sims,danielle.sims@yahoo.com,25,95,Vegetarian
13532,Evan Bender,evan.bender@yahoo.com,35,133,Halal
13533,Dr. Vanessa Parker,dr..vanessa.parker@yahoo.com,59,80,No restrictions
13534,Andrew Chapman,andrew.chapman@mylambton.ca,50,119,No restrictions
13535,Diana Harris,diana.harris@hotmail.com,16,47,Vegetarian
13536,Bobby Terry,bobby.terry@mylambton.ca,67,56,No restrictions
13537,Jeremy Anderson,jeremy.anderson@yahoo.com,24,98,No restrictions
13538,Michelle Bridges,michelle.bridges@yahoo.com,41,145,No restrictions
13539,Jake Smith,jake.smith@yahoo.com,23,87,No restrictions
13540,Michael Christensen,michael.christensen@gmail.com,64,60,No restrictions
13541,Randy Wells,randy.wells@gmail.com,28,99,No restrictions
13542,Jeffery Walker,jeffery.walker@gmail.com,60,67,No restrictions
13543,Jacob Thompson,jacob.thompson@gmail.com,47,107,No restrictions
13544,Michael Smith,michael.smith@yahoo.com,27,100,No restrictions
13545,Laura Rodriguez,laura.rodriguez@hotmail.com,24,88,No restrictions
13546,Terri Wilson,terri.wilson@hotmail.com,55,52,No restrictions
13547,Willie Fisher,willie.fisher@hotmail.com,46,142,No restrictions
13548,Katrina Sosa,katrina.sosa@gmail.com,49,135,No restrictions
13549,Patrick Kennedy,patrick.kennedy@gmail.com,59,70,No restrictions
13550,Timothy Jensen,timothy.jensen@yahoo.com,18,48,No restrictions
13551,Joshua Cameron,joshua.cameron@yahoo.com,21,99,No restrictions
13552,Alicia Mccarthy,alicia.mccarthy@yahoo.com,28,92,No restrictions
13553,Christopher Gonzalez,christopher.gonzalez@yahoo.com,30,81,Vegetarian
13554,Sara Henry,sara.henry@yahoo.com,62,61,No restrictions
13555,Carrie Thompson,carrie.thompson@gmail.com,47,123,No restrictions
13556,Jill Benson,jill.benson@mylambton.ca,44,144,No restrictions
13557,Catherine Smith,catherine.smith@mylambton.ca,63,50,No restrictions
13558,Jason Reyes,jason.reyes@hotmail.com,45,136,No restrictions
13559,Melissa Frank,melissa.frank@gmail.com,40,102,No restrictions
13560,Dennis Jones,dennis.jones@hotmail.com,35,120,No restrictions
13561,Lisa Foster,lisa.foster@hotmail.com,63,46,No restrictions
13562,Dr. Amber Rose,dr..amber.rose@yahoo.com,39,143,No restrictions
13563,Alejandra Harris,alejandra.harris@yahoo.com,47,137,No restrictions
13564,Harold Wilkins,harold.wilkins@yahoo.com,63,98,No restrictions
13565,Vanessa Riddle,vanessa.riddle@mylambton.ca,55,52,Vegetarian
13566,Justin Johnson,justin.johnson@gmail.com,54,53,No restrictions
13567,Billy Johnson,billy.johnson@yahoo.com,67,71,No restrictions
13568,Michael Nguyen,michael.nguyen@mylambton.ca,56,73,No restrictions
13569,Danielle Barnes,danielle.barnes@mylambton.ca,31,138,No restrictions
13570,Cynthia Long,cynthia.long@yahoo.com,24,93,No restrictions
13571,Alan Powers,alan.powers@gmail.com,51,55,No restrictions
13572,Kyle Sullivan,kyle.sullivan@hotmail.com,60,64,Vegetarian
13573,Samantha Jones,samantha.jones@mylambton.ca,44,131,No restrictions
13574,Denise Barker,denise.barker@gmail.com,32,111,No restrictions
13575,Austin Perry,austin.perry@mylambton.ca,58,71,No restrictions
13576,Sherri Miller,sherri.miller@hotmail.com,60,65,No restrictions
13577,Patrick Barker,patrick.barker@gmail.com,45,124,No restrictions
13578,Mr. William Romero DDS,mr..william.romero.dds@yahoo.com,51,56,No restrictions
13579,David Welch,david.welch@mylambton.ca,33,101,No restrictions
13580,Jeffrey Daniels,jeffrey.daniels@yahoo.com,29,87,Vegetarian
13581,Brian Huang,brian.huang@yahoo.com,21,93,No restrictions
13582,Nathaniel Robinson,nathaniel.robinson@mylambton.ca,68,53,Egg Allergy
13583,Kevin Cannon,kevin.cannon@mylambton.ca,66,92,No restrictions
13584,Joshua Pope,joshua.pope@hotmail.com,69,45,No restrictions
13585,Karen Taylor,karen.taylor@mylambton.ca,26,84,No restrictions
13586,Heather Morris,heather.morris@mylambton.ca,41,133,No restrictions
13587,Jorge Campbell,jorge.campbell@mylambton.ca,48,111,No restrictions
13588,Emily Mccoy,emily.mccoy@mylambton.ca,63,76,No restrictions
13589,Jeffrey Juarez,jeffrey.juarez@mylambton.ca,30,82,No restrictions
13590,Zachary Williams,zachary.williams@mylambton.ca,36,150,Halal
13591,Shawn Murray,shawn.murray@gmail.com,50,123,No restrictions
13592,Ashley Patton,ashley.patton@mylambton.ca,31,133,No restrictions
13593,Kevin Moran,kevin.moran@yahoo.com,27,89,Egg Allergy
13594,Christopher Jones,christopher.jones@yahoo.com,44,122,No restrictions
13595,Anthony Flores,anthony.flores@gmail.com,58,66,No restrictions
13596,Andrew Martinez,andrew.martinez@mylambton.ca,70,78,Halal
13597,David Miller,david.miller@hotmail.com,50,107,No restrictions
13598,Louis Jacobs,louis.jacobs@mylambton.ca,55,73,No restrictions
13599,Mr. Jason Thomas DVM,mr..jason.thomas.dvm@yahoo.com,62,97,No restrictions
13600,Edward Valenzuela,edward.valenzuela@hotmail.com,59,63,No restrictions
13601,Mary King,mary.king@yahoo.com,69,97,No restrictions
13602,Mason Horn,mason.horn@yahoo.com,16,45,No restrictions
13603,Anthony Hall,anthony.hall@yahoo.com,38,148,No restrictions
13604,Robert Moore,robert.moore@yahoo.com,29,98,No restrictions
13605,Roy Hale,roy.hale@gmail.com,23,81,No restrictions
13606,Jessica Martinez,jessica.martinez@hotmail.com,20,42,No restrictions
13607,Joy Williams,joy.williams@yahoo.com,47,114,Halal
13608,Kevin Underwood,kevin.underwood@yahoo.com,36,125,Halal
13609,Lisa Sutton,lisa.sutton@mylambton.ca,27,84,No restrictions
13610,Alejandra Mclaughlin,alejandra.mclaughlin@mylambton.ca,63,78,Vegetarian
13611,April Nelson,april.nelson@hotmail.com,58,50,No restrictions
13612,Lisa Suarez,lisa.suarez@hotmail.com,49,108,No restrictions
13613,Carrie Taylor,carrie.taylor@gmail.com,37,139,No restrictions
13614,Erika Day,erika.day@mylambton.ca,55,78,Halal
13615,Benjamin Bell,benjamin.bell@mylambton.ca,64,46,Vegetarian
13616,Spencer Bell,spencer.bell@gmail.com,18,40,No restrictions
13617,Kristine Humphrey,kristine.humphrey@hotmail.com,59,70,No restrictions
13618,Brenda Schultz,brenda.schultz@gmail.com,65,56,Vegetarian
13619,Stephanie Lynch DVM,stephanie.lynch.dvm@yahoo.com,67,60,No restrictions
13620,Robin Shaw,robin.shaw@hotmail.com,51,50,No restrictions
13621,Antonio Medina,antonio.medina@yahoo.com,48,104,Egg Allergy
13622,Anita Wood,anita.wood@hotmail.com,16,46,No restrictions
13623,Linda Stephens,linda.stephens@yahoo.com,33,129,No restrictions
13624,David Daniels,david.daniels@gmail.com,25,90,No restrictions
13625,John Brown,john.brown@mylambton.ca,62,74,No restrictions
13626,Nathan Long,nathan.long@hotmail.com,32,140,No restrictions
13627,Steven Robinson,steven.robinson@hotmail.com,38,127,No restrictions
13628,Shawn Johnson,shawn.johnson@yahoo.com,27,86,Vegetarian
13629,Emma Blackwell,emma.blackwell@mylambton.ca,32,102,No restrictions
13630,Sarah Vaughn,sarah.vaughn@yahoo.com,39,114,No restrictions
13631,Keith Love,keith.love@yahoo.com,60,55,No restrictions
13632,James Haas,james.haas@hotmail.com,50,109,No restrictions
13633,Gabriel Smith,gabriel.smith@yahoo.com,47,106,No restrictions
13634,Melanie Barry,melanie.barry@gmail.com,44,136,No restrictions
13635,Nicole Schultz,nicole.schultz@yahoo.com,39,111,No restrictions
13636,Tracey Kennedy,tracey.kennedy@yahoo.com,54,72,No restrictions
13637,Ashley Gonzalez,ashley.gonzalez@mylambton.ca,42,123,No restrictions
13638,Elizabeth Collins,elizabeth.collins@yahoo.com,62,54,No restrictions
13639,Lisa King,lisa.king@hotmail.com,35,121,No restrictions
13640,Raymond Jackson,raymond.jackson@mylambton.ca,48,134,No restrictions
13641,David Evans,david.evans@hotmail.com,60,62,No restrictions
13642,William Mcdonald,william.mcdonald@gmail.com,25,87,No restrictions
13643,Sydney Floyd,sydney.floyd@mylambton.ca,20,43,No restrictions
13644,Keith Baldwin,keith.baldwin@hotmail.com,46,121,Halal
13645,Zachary Phillips,zachary.phillips@mylambton.ca,17,48,Halal
13646,Donald Espinoza,donald.espinoza@yahoo.com,61,50,No restrictions
13647,Julia Black,julia.black@mylambton.ca,28,97,No restrictions
13648,Diane Miller,diane.miller@gmail.com,36,129,No restrictions
13649,Carly Craig,carly.craig@yahoo.com,49,117,No restrictions
13650,Sabrina Torres,sabrina.torres@yahoo.com,69,63,No restrictions
13651,Jonathan Black,jonathan.black@mylambton.ca,55,76,No restrictions
13652,Melinda Moon,melinda.moon@mylambton.ca,29,97,Halal
13653,Adam Hodges,adam.hodges@gmail.com,58,57,No restrictions
13654,Casey Pollard,casey.pollard@hotmail.com,53,64,Egg Allergy
13655,Joseph Fischer,joseph.fischer@gmail.com,45,105,No restrictions
13656,Teresa Gibson,teresa.gibson@gmail.com,69,55,No restrictions
13657,Michael Parker,michael.parker@mylambton.ca,19,40,No restrictions
13658,Douglas Barber DDS,douglas.barber.dds@hotmail.com,18,40,No restrictions
13659,Angela Bowman,angela.bowman@mylambton.ca,52,69,Halal
13660,Ashley Stanton,ashley.stanton@mylambton.ca,43,109,No restrictions
13661,Collin Rodriguez,collin.rodriguez@hotmail.com,22,86,No restrictions
13662,Savannah Dawson,savannah.dawson@mylambton.ca,66,48,No restrictions
13663,Tina Campbell,tina.campbell@yahoo.com,66,60,No restrictions
13664,Michelle Diaz,michelle.diaz@yahoo.com,45,125,No restrictions
13665,David Sanders,david.sanders@mylambton.ca,55,50,No restrictions
13666,Misty Nixon,misty.nixon@yahoo.com,69,46,No restrictions
13667,Matthew Acevedo,matthew.acevedo@hotmail.com,38,122,Vegetarian
13668,Lindsay Gibson,lindsay.gibson@mylambton.ca,30,95,No restrictions
13669,Leroy Snyder,leroy.snyder@mylambton.ca,37,122,No restrictions
13670,Albert Wells,albert.wells@gmail.com,43,102,No restrictions
13671,Dakota Gomez,dakota.gomez@gmail.com,68,60,No restrictions
13672,Jill Little,jill.little@gmail.com,34,109,No restrictions
13673,Scott Hawkins,scott.hawkins@hotmail.com,32,130,No restrictions
13674,Alexis Durham,alexis.durham@gmail.com,50,135,No restrictions
13675,Glenda Diaz,glenda.diaz@mylambton.ca,56,80,No restrictions
13676,Daniel Conner,daniel.conner@hotmail.com,41,114,No restrictions
13677,Regina Compton,regina.compton@mylambton.ca,24,80,No restrictions
13678,Pamela Cooper,pamela.cooper@mylambton.ca,63,46,No restrictions
13679,John Smith,john.smith@hotmail.com,24,86,No restrictions
13680,Sandra Snow,sandra.snow@mylambton.ca,49,125,Halal
13681,Ronald Cole,ronald.cole@gmail.com,30,88,No restrictions
13682,Susan Simmons,susan.simmons@mylambton.ca,61,66,No restrictions
13683,Emily Townsend,emily.townsend@yahoo.com,27,81,No restrictions
13684,Joshua Grant,joshua.grant@mylambton.ca,51,53,No restrictions
13685,Margaret Mccullough,margaret.mccullough@mylambton.ca,30,93,No restrictions
13686,Whitney Jones,whitney.jones@hotmail.com,57,71,No restrictions
13687,Justin Brown,justin.brown@gmail.com,22,80,No restrictions
13688,Brian Davis,brian.davis@hotmail.com,36,112,No restrictions
13689,Casey Anderson,casey.anderson@yahoo.com,52,73,No restrictions
13690,Brian Murray,brian.murray@hotmail.com,67,49,No restrictions
13691,Kimberly Lowery,kimberly.lowery@mylambton.ca,46,117,No restrictions
13692,Hailey York,hailey.york@hotmail.com,37,127,No restrictions
13693,Brandon Lopez,brandon.lopez@gmail.com,49,128,No restrictions
13694,Aaron Bauer,aaron.bauer@mylambton.ca,68,60,No restrictions
13695,Lauren Martinez,lauren.martinez@gmail.com,58,54,No restrictions
13696,Anita Price,anita.price@gmail.com,28,93,No restrictions
13697,Kenneth Zamora MD,kenneth.zamora.md@mylambton.ca,50,139,No restrictions
13698,Craig Morrison,craig.morrison@hotmail.com,22,83,No restrictions
13699,Lindsey Johnson,lindsey.johnson@gmail.com,41,141,Egg Allergy
13700,Jeffrey Vincent,jeffrey.vincent@gmail.com,44,141,No restrictions
13701,Dennis Miller,dennis.miller@mylambton.ca,28,98,No restrictions
13702,Sara Chaney,sara.chaney@mylambton.ca,21,83,No restrictions
13703,Angela Thornton,angela.thornton@mylambton.ca,32,144,No restrictions
13704,Beth Robinson,beth.robinson@yahoo.com,24,98,No restrictions
13705,Kyle Higgins,kyle.higgins@yahoo.com,50,144,No restrictions
13706,Craig Watson,craig.watson@mylambton.ca,66,68,No restrictions
13707,Erin Snow,erin.snow@hotmail.com,58,72,No restrictions
13708,Karen Singh,karen.singh@yahoo.com,32,105,No restrictions
13709,Mary Wilson,mary.wilson@mylambton.ca,17,47,No restrictions
13710,Stephanie Hale,stephanie.hale@gmail.com,17,50,No restrictions
13711,Catherine Grant,catherine.grant@mylambton.ca,63,61,No restrictions
13712,Deborah Bradley,deborah.bradley@gmail.com,35,123,No restrictions
13713,Christopher Faulkner,christopher.faulkner@gmail.com,20,42,No restrictions
13714,Mrs. Cynthia Moore DVM,mrs..cynthia.moore.dvm@mylambton.ca,43,150,No restrictions
13715,Adrian Adams,adrian.adams@yahoo.com,44,101,No restrictions
13716,Robert Villa,robert.villa@mylambton.ca,24,80,No restrictions
13717,Melinda Barrett,melinda.barrett@gmail.com,63,53,No restrictions
13718,Jill Berg,jill.berg@mylambton.ca,63,71,No restrictions
13719,Joshua Zuniga,joshua.zuniga@hotmail.com,36,149,No restrictions
13720,James Long,james.long@hotmail.com,58,62,No restrictions
13721,Lisa White,lisa.white@hotmail.com,27,83,No restrictions
13722,Crystal Rios,crystal.rios@mylambton.ca,54,56,Egg Allergy
13723,Luis Taylor,luis.taylor@hotmail.com,55,69,No restrictions
13724,Miguel Guzman,miguel.guzman@hotmail.com,26,89,Egg Allergy
13725,Susan Obrien,susan.obrien@gmail.com,32,139,No restrictions
13726,David Houston,david.houston@hotmail.com,20,47,No restrictions
13727,Susan Harvey,susan.harvey@hotmail.com,52,59,No restrictions
13728,Jesse Riley,jesse.riley@yahoo.com,29,80,No restrictions
13729,Jennifer Garrett,jennifer.garrett@hotmail.com,61,75,No restrictions
13730,Lauren George,lauren.george@hotmail.com,65,64,Egg Allergy
13731,Marie Shaw,marie.shaw@yahoo.com,18,40,No restrictions
13732,Michael Green,michael.green@mylambton.ca,26,84,No restrictions
13733,Alexander Keith,alexander.keith@gmail.com,63,90,No restrictions
13734,Richard Johnson,richard.johnson@hotmail.com,19,41,No restrictions
13735,Nicole Williams,nicole.williams@hotmail.com,50,149,No restrictions
13736,Brandy Collins,brandy.collins@mylambton.ca,25,84,No restrictions
13737,Pamela Gonzalez,pamela.gonzalez@gmail.com,28,81,No restrictions
13738,Amy Fernandez,amy.fernandez@hotmail.com,59,77,No restrictions
13739,James Rogers,james.rogers@yahoo.com,42,108,No restrictions
13740,Natasha Shelton,natasha.shelton@gmail.com,38,131,No restrictions
13741,Susan Everett,susan.everett@hotmail.com,48,112,No restrictions
13742,Sara Rodriguez,sara.rodriguez@hotmail.com,32,143,No restrictions
13743,Justin Davis,justin.davis@hotmail.com,23,94,No restrictions
13744,Brian Baker,brian.baker@hotmail.com,21,89,No restrictions
13745,David Wilson,david.wilson@mylambton.ca,50,142,No restrictions
13746,Jessica Russell,jessica.russell@mylambton.ca,41,134,No restrictions
13747,Henry Rodriguez,henry.rodriguez@yahoo.com,32,149,No restrictions
13748,Howard Ingram,howard.ingram@mylambton.ca,48,100,No restrictions
13749,Jeffrey Barnett,jeffrey.barnett@yahoo.com,39,109,No restrictions
13750,Brian Meyer,brian.meyer@gmail.com,17,43,No restrictions
13751,Kelly Mitchell,kelly.mitchell@yahoo.com,32,113,No restrictions
13752,Tracy Travis,tracy.travis@hotmail.com,52,50,Vegetarian
13753,Victoria Bean,victoria.bean@yahoo.com,69,96,No restrictions
13754,Michelle Hutchinson,michelle.hutchinson@gmail.com,62,54,No restrictions
13755,Peggy Cox,peggy.cox@gmail.com,31,128,Halal
13756,Jacob Moody,jacob.moody@mylambton.ca,47,124,Halal
13757,Thomas Greene,thomas.greene@mylambton.ca,69,63,No restrictions
13758,Anna Harris,anna.harris@hotmail.com,30,98,No restrictions
13759,Patricia Mcclure,patricia.mcclure@gmail.com,33,109,No restrictions
13760,John Miller,john.miller@gmail.com,32,117,No restrictions
13761,Ryan Chen,ryan.chen@gmail.com,48,100,No restrictions
13762,Nicholas Parker,nicholas.parker@mylambton.ca,28,81,No restrictions
13763,Brian Garcia,brian.garcia@hotmail.com,57,51,No restrictions
13764,Amy Schwartz,amy.schwartz@yahoo.com,37,140,Egg Allergy
13765,Elizabeth Chen,elizabeth.chen@gmail.com,27,82,No restrictions
13766,Casey Vargas,casey.vargas@hotmail.com,42,106,No restrictions
13767,William Velasquez,william.velasquez@yahoo.com,34,130,No restrictions
13768,Dana King,dana.king@yahoo.com,33,127,No restrictions
13769,Sheila Sutton,sheila.sutton@yahoo.com,70,83,No restrictions
13770,Samantha Garza,samantha.garza@gmail.com,40,130,Egg Allergy
13771,Stacy Short,stacy.short@yahoo.com,31,148,No restrictions
13772,Catherine Fernandez,catherine.fernandez@mylambton.ca,25,82,No restrictions
13773,Kayla Jackson,kayla.jackson@hotmail.com,36,102,No restrictions
13774,Howard Davis,howard.davis@gmail.com,69,77,No restrictions
13775,Morgan Anderson,morgan.anderson@mylambton.ca,28,92,No restrictions
13776,Dr. Joseph Reyes,dr..joseph.reyes@yahoo.com,55,62,Vegetarian
13777,David Kirby,david.kirby@yahoo.com,31,138,No restrictions
13778,Douglas Chan,douglas.chan@hotmail.com,31,137,No restrictions
13779,Teresa Santos,teresa.santos@mylambton.ca,20,49,No restrictions
13780,Hunter Johnson,hunter.johnson@hotmail.com,62,49,No restrictions
13781,Nathan Brown,nathan.brown@yahoo.com,21,85,No restrictions
13782,Theresa Morrison,theresa.morrison@mylambton.ca,45,150,Egg Allergy
13783,Pamela Anderson,pamela.anderson@yahoo.com,68,88,No restrictions
13784,Alejandro Vargas,alejandro.vargas@yahoo.com,54,77,No restrictions
13785,Jared Doyle,jared.doyle@gmail.com,50,143,No restrictions
13786,Paul Schmidt,paul.schmidt@hotmail.com,62,95,No restrictions
13787,Joan Thomas,joan.thomas@yahoo.com,67,44,No restrictions
13788,Emily Wang,emily.wang@yahoo.com,22,90,No restrictions
13789,Dustin Butler,dustin.butler@gmail.com,65,85,No restrictions
13790,Pedro Phillips,pedro.phillips@gmail.com,27,90,Egg Allergy
13791,Barry Brown,barry.brown@gmail.com,65,80,No restrictions
13792,Jessica Perkins,jessica.perkins@hotmail.com,24,95,No restrictions
13793,Jacqueline Brown,jacqueline.brown@hotmail.com,32,133,No restrictions
13794,Jessica Thompson,jessica.thompson@yahoo.com,26,96,Vegetarian
13795,Jordan Jackson,jordan.jackson@gmail.com,20,47,No restrictions
13796,Benjamin Bartlett,benjamin.bartlett@hotmail.com,65,72,No restrictions
13797,Edward Wilson,edward.wilson@gmail.com,70,76,No restrictions
13798,Sarah Weaver,sarah.weaver@gmail.com,48,141,No restrictions
13799,Brittany Kelly,brittany.kelly@gmail.com,27,100,No restrictions
13800,Morgan Chase,morgan.chase@hotmail.com,32,123,No restrictions
13801,Victoria Estes,victoria.estes@hotmail.com,21,92,No restrictions
13802,David Summers,david.summers@yahoo.com,43,147,No restrictions
13803,Rhonda Livingston,rhonda.livingston@yahoo.com,25,92,No restrictions
13804,Nicholas Kennedy,nicholas.kennedy@gmail.com,54,76,No restrictions
13805,Lauren Allen,lauren.allen@gmail.com,24,96,No restrictions
13806,Terri Peters,terri.peters@mylambton.ca,19,50,No restrictions
13807,Charles Rose,charles.rose@mylambton.ca,21,100,No restrictions
13808,Diane Leon,diane.leon@yahoo.com,17,46,No restrictions
13809,Tina Campbell,tina.campbell@yahoo.com,23,96,No restrictions
13810,Christina Doyle,christina.doyle@gmail.com,22,99,No restrictions
13811,Eric Long,eric.long@mylambton.ca,29,81,No restrictions
13812,Michelle Foster,michelle.foster@yahoo.com,52,59,No restrictions
13813,Clayton Williams,clayton.williams@yahoo.com,59,53,No restrictions
13814,Kimberly Carter,kimberly.carter@hotmail.com,49,100,Vegetarian
13815,Shannon Solomon,shannon.solomon@mylambton.ca,37,120,No restrictions
13816,Faith Terrell,faith.terrell@hotmail.com,36,129,No restrictions
13817,Dr. Reginald Lawrence,dr..reginald.lawrence@hotmail.com,37,145,No restrictions
13818,Michael Glenn,michael.glenn@yahoo.com,36,137,Halal
13819,Kayla Conway,kayla.conway@gmail.com,61,82,No restrictions
13820,Joanne Roberts,joanne.roberts@gmail.com,69,67,No restrictions
13821,Gregory Wilson,gregory.wilson@yahoo.com,54,72,No restrictions
13822,Lawrence Gonzalez,lawrence.gonzalez@hotmail.com,69,91,No restrictions
13823,Lisa Moore,lisa.moore@gmail.com,36,125,No restrictions
13824,Caroline Zavala,caroline.zavala@hotmail.com,55,71,No restrictions
13825,Katie Ramirez,katie.ramirez@hotmail.com,62,70,No restrictions
13826,Alexandria Douglas,alexandria.douglas@hotmail.com,34,101,Halal
13827,Martha Boyd,martha.boyd@yahoo.com,24,97,No restrictions
13828,David Nguyen,david.nguyen@hotmail.com,33,132,No restrictions
13829,Mary Hernandez,mary.hernandez@mylambton.ca,36,137,No restrictions
13830,George Suarez,george.suarez@yahoo.com,44,119,No restrictions
13831,John Blake,john.blake@hotmail.com,30,99,No restrictions
13832,Jessica Cunningham,jessica.cunningham@mylambton.ca,45,139,Vegetarian
13833,Jessica Aguirre,jessica.aguirre@mylambton.ca,61,48,No restrictions
13834,Patricia Torres,patricia.torres@hotmail.com,52,52,No restrictions
13835,Joyce Bryant,joyce.bryant@yahoo.com,56,69,No restrictions
13836,Ashley Baker,ashley.baker@gmail.com,65,96,No restrictions
13837,Oscar Stuart,oscar.stuart@hotmail.com,36,118,No restrictions
13838,James Blanchard,james.blanchard@yahoo.com,35,124,No restrictions
13839,Ellen Williams,ellen.williams@mylambton.ca,37,135,Egg Allergy
13840,John Elliott,john.elliott@gmail.com,32,102,No restrictions
13841,Jocelyn Weaver,jocelyn.weaver@hotmail.com,66,74,No restrictions
13842,Christine Perez,christine.perez@yahoo.com,67,65,No restrictions
13843,Misty Caldwell,misty.caldwell@yahoo.com,46,136,No restrictions
13844,Erica Williams,erica.williams@hotmail.com,38,132,No restrictions
13845,Steven Ball,steven.ball@mylambton.ca,51,66,No restrictions
13846,Brian Greene,brian.greene@mylambton.ca,29,81,No restrictions
13847,Tyler Hughes,tyler.hughes@mylambton.ca,17,42,No restrictions
13848,Abigail Rice,abigail.rice@gmail.com,40,129,No restrictions
13849,Zachary Barry,zachary.barry@hotmail.com,55,69,No restrictions
13850,Glenn Jarvis,glenn.jarvis@gmail.com,31,135,Egg Allergy
13851,Wendy Hutchinson,wendy.hutchinson@gmail.com,16,43,No restrictions
13852,Rebecca Riggs,rebecca.riggs@yahoo.com,43,130,No restrictions
13853,Kevin Santos,kevin.santos@hotmail.com,26,92,No restrictions
13854,Matthew Krueger,matthew.krueger@hotmail.com,68,40,Halal
13855,Jeffery Woods,jeffery.woods@mylambton.ca,54,71,No restrictions
13856,Karen Hawkins,karen.hawkins@yahoo.com,22,92,No restrictions
13857,Brian Golden,brian.golden@gmail.com,66,94,No restrictions
13858,William Martinez,william.martinez@gmail.com,43,143,Halal
13859,Lisa Ramos,lisa.ramos@mylambton.ca,22,98,Vegetarian
13860,Laura White,laura.white@yahoo.com,52,62,Egg Allergy
13861,Connie Robertson,connie.robertson@hotmail.com,62,46,No restrictions
13862,Caleb Gallagher,caleb.gallagher@mylambton.ca,45,137,No restrictions
13863,Nicholas Brock,nicholas.brock@gmail.com,26,93,No restrictions
13864,Jocelyn Jenkins,jocelyn.jenkins@gmail.com,31,133,No restrictions
13865,Laura Hamilton,laura.hamilton@mylambton.ca,67,68,No restrictions
13866,Christopher Herrera,christopher.herrera@hotmail.com,20,48,Egg Allergy
13867,Megan Graham,megan.graham@yahoo.com,63,86,No restrictions
13868,Jessica Jefferson,jessica.jefferson@mylambton.ca,26,99,Egg Allergy
13869,Rachael Suarez,rachael.suarez@gmail.com,40,141,No restrictions
13870,Tracy Reyes,tracy.reyes@hotmail.com,36,132,No restrictions
13871,Frank Martin,frank.martin@mylambton.ca,16,47,Vegetarian
13872,Janet Perez,janet.perez@mylambton.ca,56,75,No restrictions
13873,Paul Phillips,paul.phillips@gmail.com,45,128,No restrictions
13874,Eric Smith,eric.smith@gmail.com,63,99,No restrictions
13875,Andrew Key,andrew.key@gmail.com,60,74,No restrictions
13876,Amanda Savage,amanda.savage@mylambton.ca,31,112,Egg Allergy
13877,Leslie Wolf,leslie.wolf@mylambton.ca,35,131,No restrictions
13878,Jason Floyd,jason.floyd@gmail.com,26,89,No restrictions
13879,Amy Henderson,amy.henderson@hotmail.com,36,112,Halal
13880,Robert Mcintyre,robert.mcintyre@yahoo.com,70,62,No restrictions
13881,Mary Bradshaw,mary.bradshaw@yahoo.com,30,97,No restrictions
13882,Cynthia Carr,cynthia.carr@yahoo.com,40,144,No restrictions
13883,Timothy Lewis,timothy.lewis@hotmail.com,38,147,No restrictions
13884,Connie Harris MD,connie.harris.md@hotmail.com,54,54,No restrictions
13885,Michele Turner,michele.turner@hotmail.com,24,81,No restrictions
13886,Diane Alvarado,diane.alvarado@hotmail.com,36,136,No restrictions
13887,Cheyenne Graves,cheyenne.graves@gmail.com,68,82,No restrictions
13888,Chad Burton,chad.burton@hotmail.com,48,130,Egg Allergy
13889,Gordon Hanson,gordon.hanson@mylambton.ca,55,76,No restrictions
13890,William Gonzalez,william.gonzalez@gmail.com,62,42,No restrictions
13891,Michael Wright,michael.wright@hotmail.com,65,81,No restrictions
13892,Jennifer Jackson,jennifer.jackson@mylambton.ca,65,69,No restrictions
13893,Jeffrey Dominguez,jeffrey.dominguez@yahoo.com,36,136,Halal
13894,Shane Anderson,shane.anderson@mylambton.ca,17,40,No restrictions
13895,Misty Jackson,misty.jackson@yahoo.com,69,51,No restrictions
13896,Charles Cox,charles.cox@yahoo.com,38,106,No restrictions
13897,Taylor Nicholson,taylor.nicholson@yahoo.com,59,70,No restrictions
13898,Joshua Peters,joshua.peters@gmail.com,16,40,No restrictions
13899,Donald Mendez,donald.mendez@mylambton.ca,17,49,No restrictions
13900,Cynthia Benton,cynthia.benton@yahoo.com,27,82,Halal
13901,Matthew Mcintosh,matthew.mcintosh@yahoo.com,67,98,Egg Allergy
13902,Douglas Evans,douglas.evans@gmail.com,38,134,No restrictions
13903,Heather Allen,heather.allen@hotmail.com,63,98,No restrictions
13904,Holly Brady,holly.brady@yahoo.com,44,122,No restrictions
13905,Adam Perez,adam.perez@mylambton.ca,24,85,Vegetarian
13906,Louis Carter,louis.carter@mylambton.ca,52,67,No restrictions
13907,Steven Williams,steven.williams@yahoo.com,25,98,No restrictions
13908,Nicholas Howard,nicholas.howard@gmail.com,16,46,Halal
13909,Melanie Hall,melanie.hall@yahoo.com,61,86,No restrictions
13910,Kristy Hudson,kristy.hudson@mylambton.ca,32,102,No restrictions
13911,Kimberly Powell,kimberly.powell@mylambton.ca,66,81,No restrictions
